ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Order Date,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,State,Overall_Profit,Ship Date,City,Gender
2937,1974,PhD,Single,68352,0,1,9/18/2017,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,3,11,0,California,68.976,9/23/2017,San Francisco,Female
9701,1988,Graduation,Together,41883,1,0,12/22/2017,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,3,11,0,Missouri,218.2518,12/27/2017,Independence,Male
9949,1976,Graduation,Married,,0,2,09/07/2015,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,3,11,0,California,20.1579,09/12/2015,Pasadena,Male
10837,1975,Graduation,Married,23957,1,0,10/22/2014,47,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,3,11,1,Ohio,12.9096,10/28/2014,Newark,Male
3120,1981,Graduation,Together,38547,1,0,12/05/2016,49,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1,3,11,0,Wisconsin,103.8015,12/09/2016,Franklin,Male
5885,1973,2n Cycle,Married,,2,1,12/05/2016,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,3,11,0,Wisconsin,5.9988,12/09/2016,Franklin,Female
4050,1966,Master,Married,49605,0,0,12/05/2016,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,3,11,0,Wisconsin,585.552,12/09/2016,Franklin,Male
3830,1953,Master,Married,59354,0,2,12/05/2016,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,3,11,0,Wisconsin,80.6285,12/09/2016,Franklin,Female
7987,1969,Graduation,Married,65747,0,1,3/13/2016,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,3,11,0,Arizona,17.766,3/16/2016,Scottsdale,Female
7798,1972,2n Cycle,Together,46344,0,1,3/13/2016,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,3,11,0,Arizona,15.2388,3/16/2016,Scottsdale,Female
92,1988,Graduation,Alone,34176,1,0,5/31/2015,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,3,11,0,California,26.271,06/02/2015,San Jose,Male
7055,1952,PhD,Together,61010,0,1,5/31/2015,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,3,11,0,California,48.5392,06/02/2015,San Jose,Male
10240,1949,Graduation,Together,69372,0,0,5/31/2015,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,3,11,1,California,21.0288,06/02/2015,San Jose,Female
3025,1958,Graduation,Single,49967,0,1,5/28/2015,4,212,6,69,,12,3,3,6,1,5,7,0,0,0,0,0,0,3,11,0,Washington,1.7901,06/03/2015,Seattle,Female
9283,1978,Graduation,Single,60199,1,2,03/01/2014,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,3,11,0,Washington,51.4764,03/06/2014,Seattle,Male
9970,1977,Graduation,Together,55375,0,1,11/20/2016,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,3,11,0,Oklahoma,6.8714,11/24/2016,Edmond,Male
2730,1955,Graduation,Single,80317,0,0,11/20/2016,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,3,11,0,Oklahoma,236.2325,11/24/2016,Edmond,Female
2795,1958,Master,Single,30523,2,1,05/11/2016,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,California,2.691,05/12/2016,Los Angeles,Male
9260,1945,PhD,Married,70356,0,0,12/28/2015,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,3,11,0,Pennsylvania,1.3596,12/31/2015,Philadelphia,Female
8182,1984,Graduation,Married,23228,1,0,11/16/2016,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,3,11,0,New Mexico,13.348,11/20/2016,Carlsbad,Female
10095,1975,PhD,Divorced,74165,0,0,11/07/2016,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,3,11,0,Washington,9.688,11/11/2016,Seattle,Male
8475,1973,PhD,Married,157243,0,1,09/08/2014,98,20,2,1582,1,2,1,15,0,22,0,0,0,0,0,0,0,0,3,11,0,Texas,2.7324,09/12/2014,San Antonio,Female
4370,1966,Graduation,Together,43482,2,1,09/08/2014,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,3,11,0,Texas,-1359.992,09/12/2014,San Antonio,Female
10573,1953,Graduation,Divorced,62551,0,0,09/08/2014,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,3,11,0,Texas,-58.6347,09/12/2014,San Antonio,Male
3712,1959,Graduation,Divorced,52332,0,0,09/08/2014,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,3,11,0,Texas,-24.858,09/12/2014,San Antonio,Male
6637,1988,Graduation,Single,66951,0,0,09/08/2014,46,277,162,305,,76,124,1,3,4,7,1,0,0,0,0,0,0,3,11,0,Texas,6.8136,09/12/2014,San Antonio,Female
3152,1957,Graduation,Together,26091,1,1,09/08/2014,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,3,11,0,Texas,-453.849,09/12/2014,San Antonio,Female
5610,1965,Graduation,Together,33456,1,1,09/08/2014,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,3,11,0,Texas,8.9985,09/12/2014,San Antonio,Female
6460,1982,Graduation,Married,28718,1,0,08/05/2014,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,3,11,0,California,9.8418,08/09/2014,Los Angeles,Female
1349,1970,Graduation,Married,50447,2,0,08/05/2014,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,3,11,0,California,53.2608,08/09/2014,Los Angeles,Male
1880,1959,PhD,Together,53537,1,1,08/05/2014,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,3,11,0,California,21.259,08/09/2014,Los Angeles,Female
641,1967,Graduation,Single,52074,0,1,9/14/2014,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,3,11,0,Illinois,-131.12,9/19/2014,Chicago,Male
8717,1975,PhD,Married,80427,0,1,9/14/2014,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,3,11,0,Illinois,6.552,9/19/2014,Chicago,Male
10314,1948,PhD,Married,83837,0,0,4/21/2017,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,3,11,1,Texas,-243.16,4/25/2017,Houston,Male
10854,1970,PhD,Married,38853,1,1,11/21/2015,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,Ohio,-11.3372,11/23/2015,Newark,Male
10492,1959,Graduation,Together,38285,2,1,11/21/2015,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,3,11,0,Ohio,-3.7715,11/23/2015,Newark,Female
6935,1951,2n Cycle,Married,78497,0,0,12/15/2015,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,3,11,0,New York,1.4104,12/19/2015,New York City,Male
7698,1976,PhD,Married,51650,0,1,12/05/2014,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,3,11,0,Illinois,1.8612,12/09/2014,Decatur,Male
3559,1988,2n Cycle,Married,16248,1,0,12/05/2014,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,3,11,0,Illinois,76.6395,12/09/2014,Decatur,Male
10562,1946,Master,Married,66835,0,0,11/19/2014,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,3,11,0,Louisiana,131.0296,11/24/2014,Monroe,Female
10796,1984,Master,Married,30477,1,0,11/19/2014,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,3,11,0,Louisiana,41.986,11/24/2014,Monroe,Male
2563,1961,Basic,Married,28249,0,0,11/19/2014,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,Louisiana,7.25,11/24/2014,Monroe,Male
3518,1983,Graduation,Married,25271,1,0,11/28/2016,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,3,11,0,Connecticut,3.4368,12/02/2016,Fairfield,Female
5823,1970,PhD,Single,32303,0,1,8/26/2014,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,3,11,0,California,22.984,8/30/2014,Los Angeles,Male
3934,1966,Graduation,Married,61286,0,1,7/16/2016,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,3,11,0,Texas,3.7224,7/22/2016,Grand Prairie,Male
6982,1976,Graduation,Married,74068,0,0,7/16/2016,14,783,30,537,,76,15,1,4,10,9,2,0,0,0,0,0,0,3,11,0,Texas,6.255,7/22/2016,Grand Prairie,Female
6431,1964,PhD,Married,45759,1,1,10/12/2015,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,New York,112.392,10/14/2015,New York City,Male
9733,1978,Basic,Together,24882,1,0,10/12/2015,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,New York,20.0928,10/14/2015,New York City,Female
5602,1989,PhD,Together,66973,0,0,10/12/2015,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,3,11,0,New York,24.8832,10/14/2015,New York City,Female
7829,1900,2n Cycle,Divorced,36640,1,0,10/12/2015,99,15,6,8,7,4,25,1,2,1,2,5,0,0,0,0,0,1,3,11,0,New York,46.9764,10/14/2015,New York City,Female
1324,1988,Graduation,Married,38872,1,0,10/12/2015,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,3,11,0,New York,6.567,10/14/2015,New York City,Female
326,1973,Graduation,Married,51148,1,1,10/31/2015,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,3,11,0,California,6.7116,11/06/2015,Redlands,Male
7224,1977,Graduation,Married,31353,1,1,3/21/2014,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,3,11,0,Ohio,1.2038,3/25/2014,Hamilton,Male
6999,1980,Master,Married,69661,0,0,3/21/2014,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,3,11,0,Ohio,1.5876,3/25/2014,Hamilton,Female
9938,1954,Graduation,Married,80067,0,0,11/06/2017,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,3,11,0,New Jersey,12.0276,11/13/2017,Westfield,Female
6422,1954,Graduation,Married,86718,0,0,07/06/2017,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,3,11,0,Pennsylvania,-2.2586,7/13/2017,Philadelphia,Male
3182,1973,PhD,Single,46854,1,1,07/06/2017,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,3,11,1,Pennsylvania,5.8203,7/13/2017,Philadelphia,Male
7300,1952,Graduation,Divorced,69142,0,1,6/24/2017,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,3,11,0,Ohio,6.795,6/29/2017,Akron,Male
10424,1968,Graduation,Single,75922,0,0,08/03/2014,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,3,11,0,Colorado,-161.875,08/05/2014,Denver,Female
8727,1978,Graduation,Divorced,,0,1,08/03/2014,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,3,11,0,Colorado,0.2925,08/05/2014,Denver,Female
2798,1977,PhD,Together,102160,0,0,12/17/2017,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,3,11,1,Texas,-178.9668,12/21/2017,Dallas,Female
1030,1965,PhD,Single,40637,1,1,06/03/2017,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,Tennessee,9.6712,06/07/2017,Franklin,Male
624,1984,Master,Single,18890,0,0,12/09/2017,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,3,11,1,California,44.4768,12/14/2017,Whittier,Female
5176,1988,Graduation,Together,29604,1,0,12/01/2017,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,3,11,0,Michigan,5.8744,12/07/2017,Saginaw,Male
5552,1963,Master,Divorced,48721,1,1,12/01/2017,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,3,11,0,Michigan,35.6346,12/07/2017,Saginaw,Female
868,1966,Graduation,Married,44794,0,1,12/01/2017,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,3,11,0,Michigan,7.4824,12/07/2017,Saginaw,Male
380,1954,Graduation,Divorced,64497,0,1,12/01/2017,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,3,11,1,Michigan,16.2099,12/07/2017,Saginaw,Male
2677,1956,Graduation,Together,46097,0,1,12/01/2017,11,72,24,68,,4,8,5,3,1,6,4,0,0,0,0,0,0,3,11,0,Michigan,3.6796,12/07/2017,Saginaw,Female
6521,1954,Graduation,Together,77972,0,0,02/09/2015,18,613,22,319,,102,12,1,4,6,9,1,0,0,0,0,0,0,3,11,0,Texas,6.5,2/13/2015,Dallas,Female
6927,1968,PhD,Married,44377,1,1,01/02/2015,70,224,0,30,,0,10,8,5,1,5,8,0,0,0,0,0,0,3,11,0,Ohio,8.88,01/09/2015,Medina,Female
2877,1974,Master,Together,46014,1,1,01/02/2015,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,3,11,0,Ohio,-244.323,01/09/2015,Medina,Female
0,1985,Graduation,Married,70951,0,0,01/02/2015,66,239,10,554,,87,54,1,3,4,9,1,0,0,0,0,0,0,3,11,0,Ohio,-14.6958,01/09/2015,Medina,Female
1584,1977,Graduation,Married,41443,1,0,01/02/2015,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,3,11,0,Ohio,-950.4,01/09/2015,Medina,Female
7264,1978,2n Cycle,Single,52195,2,1,01/02/2015,2,12,0,4,,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,Ohio,4.4792,01/09/2015,Medina,Male
6274,1948,Master,Married,83790,0,0,10/28/2016,81,1076,16,417,,48,16,1,8,10,6,3,0,1,1,0,0,0,3,11,0,California,26.0568,11/01/2016,Los Angeles,Male
1377,1954,Master,Widow,44551,0,1,10/28/2016,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,3,11,0,California,22.6782,11/01/2016,Los Angeles,Male
454,1980,Graduation,Together,69508,1,0,12/24/2015,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,3,11,0,Ohio,1.8148,12/27/2015,Dublin,Male
1755,1988,2n Cycle,,,1,0,12/24/2015,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,3,11,0,Ohio,8.2302,12/27/2015,Dublin,Female
2075,1969,Graduation,Married,72460,0,0,12/24/2015,56,377,10,540,,30,10,1,3,5,7,1,0,0,0,0,0,0,3,11,0,Ohio,-13.8432,12/27/2015,Dublin,Male
4785,1970,PhD,,77622,0,2,12/24/2015,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,3,11,0,Ohio,19.0848,12/27/2015,Dublin,Male
9076,1980,PhD,Married,30732,1,0,12/24/2015,44,155,1,25,,1,3,4,4,1,4,8,0,0,0,0,0,0,3,11,0,Ohio,-383.9904,12/27/2015,Dublin,Male
7079,1962,Graduation,Divorced,63887,0,1,12/24/2015,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,3,11,0,Ohio,2.7168,12/27/2015,Dublin,Male
4653,1978,Graduation,Together,42011,1,0,08/09/2015,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,3,11,0,Michigan,0.968,8/16/2015,Detroit,Female
7375,1976,Graduation,Together,51369,0,1,08/09/2015,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,3,11,0,Michigan,136.939,8/16/2015,Detroit,Female
709,1952,Graduation,Divorced,51537,0,1,08/09/2015,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,3,11,0,Michigan,0.2198,8/16/2015,Detroit,Female
460,1972,PhD,Married,79930,0,0,2/28/2015,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,3,11,0,Tennessee,-28.2744,03/04/2015,Columbia,Male
3726,1986,PhD,,34320,1,0,2/28/2015,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,Tennessee,43.8408,03/04/2015,Columbia,Male
6798,1966,Graduation,Single,37070,1,1,9/13/2014,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1,North Carolina,-12.432,9/17/2014,Charlotte,Male
5341,1962,2n Cycle,Divorced,81975,0,1,04/07/2017,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,3,11,0,Florida,-102.048,04/12/2017,Tampa,Male
1606,1971,Graduation,Together,38590,1,0,04/07/2017,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,3,11,0,Florida,-248.2458,04/12/2017,Tampa,Male
9617,1951,Graduation,Single,15033,0,0,04/07/2017,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,3,11,0,Florida,-3.552,04/12/2017,Tampa,Male
3233,1965,PhD,Married,62745,0,1,04/07/2017,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,3,11,0,Florida,0,04/12/2017,Tampa,Male
89,1975,2n Cycle,Married,22212,1,0,04/07/2017,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,3,11,0,Florida,-7.7247,04/12/2017,Tampa,Female
2936,1982,Master,Together,23661,1,0,11/12/2017,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,California,4.752,11/16/2017,Santa Clara,Male
9449,1958,PhD,Single,79761,0,1,06/04/2016,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,3,11,0,Illinois,9.396,06/09/2016,Chicago,Female
7297,1973,Graduation,Single,7500,1,0,06/04/2016,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,3,11,0,Illinois,-356.728,06/09/2016,Chicago,Female
11004,1893,2n Cycle,Single,60182,0,1,06/04/2016,23,8,0,5,7,0,2,1,1,0,2,4,0,0,0,0,0,0,3,11,0,Illinois,-4.6752,06/09/2016,Chicago,Male
313,1968,Graduation,Widow,73455,0,0,06/04/2016,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,3,11,0,Illinois,11.1944,06/09/2016,Chicago,Male
9940,1958,Graduation,Together,64961,0,1,06/04/2016,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,3,11,0,Illinois,-120.513,06/09/2016,Chicago,Female
10735,1971,Graduation,Single,22804,1,0,06/04/2016,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,3,11,0,Illinois,-2.8308,06/09/2016,Chicago,Male
9529,1990,Graduation,Married,73687,0,0,06/04/2016,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,3,11,1,Illinois,1.2038,06/09/2016,Chicago,Female
6439,1958,Graduation,Married,61074,0,1,06/01/2014,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,3,11,0,Minnesota,580.5394,06/06/2014,Lakeville,Female
7411,1964,PhD,,31686,1,1,06/01/2014,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,Minnesota,41.68,06/06/2014,Lakeville,Female
2176,1972,Graduation,Married,80134,1,0,06/01/2014,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,3,11,1,Minnesota,23.94,06/06/2014,Lakeville,Male
9265,1953,Graduation,Married,75027,0,1,06/01/2014,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,3,11,0,Minnesota,496.0725,06/06/2014,Lakeville,Male
8867,1988,PhD,Married,67546,0,0,06/01/2014,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,11,0,Minnesota,12.4416,06/06/2014,Lakeville,Female
8932,1969,Master,Together,65176,0,1,12/10/2016,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,3,11,0,California,28.1372,12/15/2016,San Francisco,Female
10236,1975,Master,Single,31160,1,0,09/11/2016,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,3,11,0,California,3.5767,9/17/2016,San Diego,Female
6340,1985,Graduation,Single,29938,1,0,09/11/2016,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,3,11,0,California,636.0003,9/17/2016,San Diego,Female
10089,1974,Graduation,Divorced,102692,0,0,12/10/2016,5,168,148,444,,172,148,1,6,9,13,2,0,1,1,1,1,0,3,11,1,New York,22.5624,12/13/2016,New York City,Male
2227,1958,2n Cycle,Together,26490,0,0,12/10/2016,92,45,47,52,,20,25,2,3,1,5,6,0,0,0,0,0,0,3,11,0,New York,162.864,12/13/2016,New York City,Male
10992,1967,Graduation,Together,75702,1,1,11/28/2015,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,3,11,0,Illinois,-8.4924,12/04/2015,Chicago,Female
5304,1974,PhD,Single,30899,1,0,11/28/2015,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,Illinois,-19.5624,12/04/2015,Chicago,Male
309,1961,PhD,Together,63342,0,1,11/28/2015,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,3,11,0,Illinois,4.044,12/04/2015,Chicago,Female
3406,1964,Graduation,Single,45989,0,1,11/28/2015,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,3,11,0,Illinois,56.6916,12/04/2015,Chicago,Male
2661,1964,Graduation,Single,18701,1,1,12/01/2017,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,3,11,0,New York,6.9258,12/03/2017,New York City,Male
3153,1957,PhD,Single,40737,2,1,12/01/2017,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,New York,6.6465,12/03/2017,New York City,Male
10264,1979,Graduation,Divorced,15287,1,0,12/01/2017,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,3,11,1,New York,6.132,12/03/2017,New York City,Male
1184,1968,PhD,Divorced,69674,0,2,06/08/2017,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,3,11,0,Texas,-4.466,06/12/2017,Pasadena,Male
4200,1970,Master,Married,44159,1,0,9/19/2014,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,3,11,0,Texas,-509.997,9/21/2014,Houston,Female
9396,1978,PhD,Married,37717,1,0,9/19/2014,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0,Texas,-251.9958,9/21/2014,Houston,Male
2387,1952,Master,,43776,1,1,06/06/2016,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,3,11,1,Illinois,28.7196,6/13/2016,Chicago,Female
6690,1966,Master,Married,38179,1,1,11/10/2015,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,3,11,0,California,35.156,11/15/2015,Brentwood,Male
1225,1963,Graduation,Married,80124,0,0,6/16/2017,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,3,11,0,North Carolina,4.7304,6/20/2017,Chapel Hill,Male
9703,1970,PhD,Married,38097,1,1,1/22/2016,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,3,11,1,New Jersey,0.3024,1/28/2016,Morristown,Male
291,1970,Graduation,Married,72940,0,0,12/09/2017,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,3,11,0,Ohio,-7.4416,12/13/2017,Cincinnati,Male
4557,1970,Graduation,Together,22070,1,0,12/09/2017,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,3,11,0,Ohio,21.591,12/13/2017,Cincinnati,Male
2379,1953,Graduation,Single,69267,0,0,12/28/2017,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,3,11,1,California,210.4936,01/02/2018,San Francisco,Male
5726,1983,Master,Single,31788,1,0,7/30/2015,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,3,11,0,California,92.3692,7/31/2015,San Francisco,Female
3066,1975,PhD,Together,61905,0,1,7/30/2015,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,3,11,0,California,2.3232,7/31/2015,San Francisco,Female
6336,1960,Graduation,Married,29315,1,1,7/30/2015,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,3,11,0,California,4.095,7/31/2015,San Francisco,Female
10967,1963,Graduation,Divorced,33378,1,1,9/16/2017,38,33,6,40,,7,10,3,2,0,4,7,0,0,0,0,0,0,3,11,0,California,4.0572,9/17/2017,Inglewood,Male
2304,1963,PhD,Together,66313,0,1,9/16/2017,86,625,7,99,,22,7,2,6,3,12,4,0,0,0,0,0,0,3,11,0,California,1.5548,9/17/2017,Inglewood,Female
3445,1956,Graduation,Single,60714,0,0,10/13/2017,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,3,11,1,Pennsylvania,4.0768,10/17/2017,Philadelphia,Female
7828,1981,Master,Together,77882,0,0,10/13/2017,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,3,11,0,Pennsylvania,5.9072,10/17/2017,Philadelphia,Female
3762,1986,PhD,Single,69867,0,0,10/13/2017,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,3,11,1,Pennsylvania,5.9712,10/17/2017,Philadelphia,Male
4391,1968,Master,Divorced,63841,0,1,10/13/2017,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,Pennsylvania,8.694,10/17/2017,Philadelphia,Male
4669,1981,Basic,Married,24480,1,0,9/26/2015,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,3,11,0,Texas,-3.432,9/28/2015,Houston,Male
10144,1976,Graduation,Together,51369,0,1,9/26/2015,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,3,11,0,Texas,376.11,9/28/2015,Houston,Female
8652,1946,Graduation,Together,37760,0,0,11/02/2015,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,3,11,0,California,51.942,11/06/2015,Los Angeles,Male
1672,1974,PhD,Together,65640,0,1,9/26/2015,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,3,11,0,Oregon,47.844,10/02/2015,Portland,Male
8962,1975,Master,Married,44319,1,1,9/26/2015,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,3,11,0,Oregon,47.96,10/02/2015,Portland,Male
9974,1974,Graduation,Married,30631,1,0,9/26/2015,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,3,11,0,Oregon,10.8864,10/02/2015,Portland,Male
10983,1952,Graduation,Together,75278,0,0,12/18/2016,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,3,11,0,Florida,-169.372,12/20/2016,Tamarac,Male
8148,1956,Master,Together,50898,1,1,12/18/2016,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,3,11,0,Florida,24.316,12/20/2016,Tamarac,Male
10102,1966,Graduation,Widow,79946,0,0,12/18/2016,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,3,11,0,Florida,-204.3145,12/20/2016,Tamarac,Female
